problem,model,parameter,conjure_mode,optimization_level,heuristic,solver,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars,SolverFailures,MZNpaths,MZNmethod,MZNflatTime,MZNflatIntConstraints,MZNevaluatedReifiedConstraints,MZNflatIntVars,SolverMemOut,TotalTime
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,01_compact.eprime,kissat,0.52,235425,0,3.488,1,0,0,374662,37118,,,,,,,,0,4.008
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,01_compact.eprime,chuffed,0.181,,0,3.963,1,0,0,7675,,1662,,,,,,,,4.144
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,01_compact.eprime,or-tools1,4.439,,0,4.241,1,0,0,,,6987,,,,,,,,8.68
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,2.715,,0,2.52,1,0,0,,,466,,,,,,,,5.234999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,21.72,,0,2.52,1,0,0,,,466,,,,,,,,24.24
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,01_compact.eprime,cplex,2.033,,0,3.047,0,0,0,,,,0,satisfy,1.8,4749,18034,20204,,5.08
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.54,235425,0,3.477,1,0,0,374662,37118,,,,,,,,0,4.0169999999999995
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.211,,0,3.811,1,0,0,7675,,1662,,,,,,,,4.022
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,4.178,,0,4.073,1,0,0,,,6987,,,,,,,,8.251000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,3.094,,0,2.61,1,0,0,,,729,,,,,,,,5.704
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,24.752,,0,2.61,1,0,0,,,729,,,,,,,,27.362
csplib-prob045-CoveringArray,CoveringArray.essence,params/b24647627235cfe22d7b959ae1fd06f9.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,2.134,,0,3.039,0,0,0,,,,0,satisfy,1.90168,4749,18034,20204,,5.173
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,01_compact.eprime,kissat,5.22,155551,0,14.047,0,0,0,105919,49288,,,,,,,,0,19.267
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,01_compact.eprime,chuffed,41.180,,0,14.714,0,0,0,274591,,139166,,,,,,,,55.894
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,01_compact.eprime,or-tools1,45.373,,0,14.33,0,0,0,,,47492,,,,,,,,59.702999999999996
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,20.074,,0,10.523,0,0,0,,,55711,,,,,,,,30.597
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,160.592,,0,10.523,0,0,0,,,55711,,,,,,,,171.115
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,01_compact.eprime,cplex,5.718,,0,13.258,0,0,1,,,,,,,,,,,18.976
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,5.27,155551,0,14.336,0,0,0,105919,49288,,,,,,,,0,19.606
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,43.564,,0,14.875,0,0,0,274591,,139166,,,,,,,,58.439
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,45.54,,0,14.276,0,0,0,,,47492,,,,,,,,59.816
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,20.139,,0,9.64,0,0,0,,,51537,,,,,,,,29.779
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,161.112,,0,9.64,0,0,0,,,51537,,,,,,,,170.752
csplib-prob045-CoveringArray,CoveringArray.essence,params/b587471fe986da1b3c1126a93442f21b.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,6.207,,0,13.503,0,0,1,,,,,,,,,,,19.71
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,01_compact.eprime,kissat,19.64,1545671,0,12.043,1,0,0,6685308,232490,,,,,,,,0,31.683
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,01_compact.eprime,chuffed,1.271,,0,12.795,1,0,0,57270,,4000,,,,,,,,14.065999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,01_compact.eprime,or-tools1,17.172,,0,14.442,1,0,0,,,5854,,,,,,,,31.614
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,13.202,,0,10.278,1,0,0,,,2071,,,,,,,,23.48
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,105.616,,0,10.278,1,0,0,,,2071,,,,,,,,115.894
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,01_compact.eprime,cplex,4.287,,0,10.714,0,0,1,,,,,,,,,,,15.001000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,19.76,1545671,0,12.252,1,0,0,6685308,232490,,,,,,,,0,32.012
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,1.270,,0,12.719,1,0,0,57270,,4000,,,,,,,,13.988999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,16.841,,0,13.904,1,0,0,,,5854,,,,,,,,30.745
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,13.676,,0,10.617,1,0,0,,,1625,,,,,,,,24.293
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,109.408,,0,10.617,1,0,0,,,1625,,,,,,,,120.025
csplib-prob045-CoveringArray,CoveringArray.essence,params/b8e4e43d2cd761c8419a500866d0903f.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.052,,0,10.212,0,0,1,,,,,,,,,,,14.264
csplib-prob045-CoveringArray,CoveringArray.essence,params/ba1db4fbcd4851e3c63ecadc81386c97.param,portfolio4,O2,01_compact.eprime,kissat,0.80,382814,0,5.616,1,0,0,735498,61864,,,,,,,,0,6.4159999999999995
csplib-prob045-CoveringArray,CoveringArray.essence,params/ba1db4fbcd4851e3c63ecadc81386c97.param,portfolio4,O2,01_compact.eprime,chuffed,0.337,,0,5.539,1,0,0,1822,,6,,,,,,,,5.8759999999999994
csplib-prob045-CoveringArray,CoveringArray.essence,params/ba1db4fbcd4851e3c63ecadc81386c97.param,portfolio4,O2,01_compact.eprime,or-tools1,8.835,,0,6.837,1,0,0,,,2448,,,,,,,,15.672
csplib-prob045-CoveringArray,CoveringArray.essence,params/ba1db4fbcd4851e3c63ecadc81386c97.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,6.39,,0,3.811,1,0,0,,,2097,,,,,,,,10.201
